time,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10
2021-01-29 07:26:00,316.1755,281.937,280.4942,280.0857,276.7088,272.7783,279.1098,279.1329,308.1693,300.3582
2021-01-29 07:28:00,316.1732,281.2326,279.8521,279.4902,276.7088,271.4053,278.6904,278.7284,308.0094,300.0976
2021-01-29 07:30:00,316.1244,280.7745,279.2892,278.9276,275.9564,271.0708,278.0907,278.0748,307.905,299.7587
2021-01-29 07:32:00,316.0765,280.1443,278.605,278.3064,275.412,270.3868,277.3056,277.3933,307.7476,299.5565
2021-01-29 07:34:00,316.0511,279.5531,277.9459,277.6935,274.5402,268.5525,276.6393,276.6817,307.4848,299.2126
2021-01-29 07:36:00,316.0693,278.9621,277.3289,277.0065,273.8864,270.4467,276.1239,276.1341,307.3947,298.9521
2021-01-29 07:38:00,316.0065,278.4908,276.765,276.4169,273.3032,268.5296,275.3866,275.4247,307.2506,298.6514
2021-01-29 07:40:00,315.9831,277.9189,276.1639,275.8024,272.5836,270.304,274.7902,274.8412,307.0561,298.1554
2021-01-29 07:42:00,315.9106,277.277,275.5599,275.1571,271.9826,266.4127,274.2468,274.1556,306.9156,298.1554
2021-01-29 07:44:00,315.8755,277.2542,274.9019,274.6828,271.1992,267.2914,273.5755,273.5041,306.7524,297.8717
2021-01-29 07:46:00,315.8378,276.1152,274.1035,274.0515,270.3305,264.2987,272.7164,272.7867,306.5566,297.5774
2021-01-29 07:48:00,315.7173,273.4203,273.7459,273.3405,269.7991,264.6183,269.0124,264.9705,306.4565,297.3137
2021-01-29 07:50:00,315.6801,272.4822,269.1773,268.8475,268.2445,260.9571,265.7751,264.5729,305.9406,296.467
2021-01-29 07:52:00,315.67,271.1102,268.1276,267.8313,266.8997,261.8024,265.1644,263.9292,305.4128,295.587
2021-01-29 07:54:00,315.6283,270.3006,267.295,266.9563,265.7245,260.1249,264.3777,263.2876,305.1371,295.0986
2021-01-29 07:56:00,315.5976,269.6571,266.4594,266.1789,264.6953,259.4858,263.6544,262.6018,304.8516,294.6082
2021-01-29 07:58:00,315.5642,269.2762,265.8096,265.4886,264.3482,258.784,263.0171,261.9128,304.6652,294.2875
2021-01-29 08:00:00,315.5156,268.8649,265.3263,264.9566,263.7228,257.1635,262.5114,261.3804,304.5009,294.0283
2021-01-29 08:02:00,315.517,268.8341,264.7853,264.5013,263.2933,259.7739,261.9249,260.9578,304.3177,293.7991
2021-01-29 08:04:00,315.4638,267.4788,264.4827,264.1185,261.7125,257.0067,261.4951,260.4631,304.1981,293.5863
2021-01-29 08:06:00,315.4307,267.0391,262.7218,262.2144,263.0125,257.4203,260.8734,259.8758,304.1465,293.2856
2021-01-29 08:08:00,315.2965,265.266,262.2831,261.9575,262.264,255.971,260.274,259.4589,303.7222,292.6042
2021-01-29 08:10:00,315.1637,264.0129,261.662,261.2675,254.8716,251.0782,259.5853,258.7416,303.2768,291.9246
2021-01-29 08:12:00,315.1523,263.1637,260.2596,260.0029,255.1752,249.9799,258.5206,257.7403,302.7091,290.9025
2021-01-29 08:14:00,315.1486,262.6282,259.3581,259.1038,254.6776,246.5421,257.5467,256.7632,302.427,290.4415
2021-01-29 08:16:00,315.0955,262.1767,258.6948,258.4085,254.0584,246.2426,256.8803,256.0416,302.3163,290.1841
2021-01-29 08:18:00,315.0831,262.2382,258.0938,257.7935,253.9298,246.2675,256.2238,255.4249,302.121,289.9436
2021-01-29 08:20:00,315.069,261.3777,257.7761,257.4412,253.4257,252.2281,255.7072,254.8853,302.0387,289.7181
2021-01-29 08:22:00,315.0223,261.1078,257.3124,257.0299,253.046,249.343,255.371,254.6255,301.912,289.6229
2021-01-29 08:24:00,314.9974,260.6617,256.9718,256.6216,252.8952,251.258,254.9772,254.2458,301.8526,289.3423
2021-01-29 08:26:00,314.971,260.4598,256.6563,256.3339,252.1783,245.8481,254.6204,253.8661,301.7416,289.2421
2021-01-29 08:28:00,314.9696,260.1926,256.2935,256.0036,252.0822,245.0271,254.2661,253.4863,301.6971,289.0617
2021-01-29 08:30:00,314.9154,259.8742,256.0782,255.7075,251.8312,245.9058,253.9234,253.1688,301.5726,288.9226
2021-01-29 08:32:00,314.9125,259.4572,255.6117,255.2238,251.1402,247.2039,253.5095,252.7269,301.4864,288.7642
2021-01-29 08:34:00,314.8779,259.065,255.1337,254.8423,250.8674,249.9399,252.9438,252.1074,301.3932,288.59
2021-01-29 08:36:00,314.8356,258.8339,254.7129,254.3607,250.2018,244.8696,252.4565,251.7677,301.1804,288.3539
2021-01-29 08:38:00,314.8019,258.3651,254.2722,253.9937,250.1537,243.7889,252.0542,251.348,301.1174,288.1565
2021-01-29 08:40:00,314.764,258.0389,253.9294,253.7202,249.4206,248.527,251.7682,251.0682,300.9978,287.9561
2021-01-29 08:42:00,314.741,257.7632,253.551,253.316,249.3659,244.1085,251.315,250.6763,300.9427,287.8208
2021-01-29 08:44:00,314.7214,257.3234,253.2302,252.995,249.0191,241.914,250.9916,250.3428,300.8334,287.7005
2021-01-29 08:46:00,314.6417,257.0718,252.9296,252.7747,248.4939,240.5986,250.6863,250.0658,300.7804,287.6404
2021-01-29 08:48:00,314.6201,256.8643,252.4688,252.3751,248.1893,242.0914,250.316,249.6177,300.5992,287.4199
2021-01-29 08:50:00,314.5656,256.5005,252.2284,252.0525,248.0665,247.1268,249.962,249.369,300.4629,287.3047
2021-01-29 08:52:00,314.5449,256.04,251.7704,251.5637,247.3074,241.033,249.3871,248.8294,300.4629,287.1412
2021-01-29 08:54:00,314.5325,255.6087,251.2288,250.9824,247.0293,243.0123,248.9132,248.292,300.3234,286.942
2021-01-29 08:56:00,314.4995,255.2641,250.8058,250.5887,246.3835,241.5722,248.3043,247.8529,300.2174,286.7396
2021-01-29 08:58:00,314.5175,255.0623,250.448,250.2432,246.5139,244.97,247.8194,247.4554,300.0779,286.5192
2021-01-29 09:00:00,314.5069,254.835,250.0473,249.8881,246.2701,239.041,247.4503,247.0706,300.0213,286.4471
2021-01-29 09:02:00,314.4794,254.4178,249.789,249.5539,245.7604,242.7155,247.1223,246.953,299.9828,286.3349
2021-01-29 09:04:00,314.4423,254.0334,249.4306,249.2165,244.581,239.6577,246.7122,246.616,299.8605,286.202
2021-01-29 09:06:00,314.413,253.7436,249.0828,248.8065,245.0067,238.5194,246.4115,246.2335,299.7808,285.9873
2021-01-29 09:08:00,314.375,253.2204,248.5512,248.459,243.7726,242.9928,245.9098,245.8565,299.6844,285.8011
2021-01-29 09:10:00,314.376,252.8091,248.1906,247.9437,243.1655,240.4366,245.4748,245.4368,299.5797,285.6026
2021-01-29 09:12:00,314.317,252.2713,247.7654,247.621,243.8607,238.8562,244.9891,245.0943,299.4484,285.4434
2021-01-29 09:14:00,314.3042,251.8936,247.3363,247.0913,242.3572,241.4152,244.5841,244.4775,299.3623,285.2487
2021-01-29 09:16:00,314.2643,251.4298,246.8738,246.6753,241.3791,233.564,243.5033,244.1,299.2505,285.1034
2021-01-29 09:18:00,314.2239,250.8723,246.3156,246.0954,240.9349,235.5011,243.5033,243.5581,299.0689,284.844
2021-01-29 09:20:00,314.2502,250.2487,245.6945,245.4727,240.5151,235.0268,242.8196,242.8759,298.9008,284.5402
2021-01-29 09:22:00,314.2316,249.5659,244.9732,244.7829,239.6578,237.7601,241.9221,241.3197,298.8075,284.3047
2021-01-29 09:24:00,314.2219,249.0376,244.332,244.0498,239.286,233.9035,241.2346,241.3197,298.5928,283.9917
2021-01-29 09:26:00,314.191,248.3574,243.6736,243.4532,238.478,237.1614,240.5695,240.7001,298.4756,283.6922
2021-01-29 09:28:00,314.1607,247.5875,242.9496,242.6962,237.8759,230.2512,239.7341,239.8607,298.1494,283.3183
2021-01-29 09:30:00,314.1346,246.7939,242.1103,241.856,236.6043,231.0727,238.8447,238.9814,297.851,282.9247
2021-01-29 09:32:00,314.0842,246.2025,241.2638,240.9195,236.1419,233.3044,237.9717,238.102,297.7087,282.5458
2021-01-29 09:34:00,314.0087,245.3862,240.4277,240.2031,234.9668,230.1913,237.0878,237.3052,297.5501,282.2092
2021-01-29 09:36:00,314.04,244.7075,239.5485,239.2431,234.4573,234.3478,236.1217,236.3513,297.3772,281.8303
2021-01-29 09:38:00,313.9543,243.8669,238.7047,238.3463,233.4425,232.89,235.2338,235.4549,297.1538,281.4656
2021-01-29 09:40:00,313.9788,243.0964,237.921,237.6074,232.7309,230.7305,234.5066,234.6058,297.0048,281.1719
2021-01-29 09:42:00,313.8797,242.3281,237.1122,236.7527,231.3565,229.1305,233.5198,233.6811,296.8255,280.8681
2021-01-29 09:44:00,313.9123,241.5159,236.2791,235.7831,230.5709,224.0979,232.4873,232.6868,296.622,280.5324
2021-01-29 09:46:00,313.8168,240.6794,235.7555,235.4214,229.4641,226.4794,233.5025,232.1824,296.4373,280.1897
2021-01-29 09:48:00,313.7954,239.8134,234.7964,234.5189,228.7874,222.7849,232.1903,231.0152,296.3322,279.8811
2021-01-29 09:50:00,313.7299,238.9046,233.8346,233.4957,227.9513,223.9407,231.0616,229.9606,296.0881,279.5683
2021-01-29 09:52:00,313.7125,238.1029,232.815,232.495,226.8817,219.8067,229.972,228.8835,295.8458,279.1904
2021-01-29 09:54:00,313.6737,237.1985,231.6729,231.3623,225.8862,221.0624,228.771,227.6869,295.6641,278.7645
2021-01-29 09:56:00,313.6122,236.2798,230.6737,230.2916,224.9578,222.041,227.6423,226.5955,295.3706,278.3826
2021-01-29 09:58:00,313.5621,235.3455,229.4465,229.1334,223.9526,217.2105,226.3771,225.2788,295.1722,277.9636
2021-01-29 10:00:00,313.5562,234.2791,228.4045,228.162,222.6712,216.5515,225.2224,224.3692,294.9403,277.5838
2021-01-29 10:02:00,313.4759,233.2302,227.3075,227.072,221.2857,217.8122,223.9869,223.3699,294.7101,277.1268
2021-01-29 10:04:00,313.3495,232.4167,226.2457,225.9761,220.2127,218.7058,222.8474,222.2307,294.3972,276.6628
2021-01-29 10:06:00,313.3039,231.4418,225.106,224.8807,219.0466,220.0465,221.7047,221.1289,294.1308,276.1817
2021-01-29 10:08:00,313.3268,230.2825,224.0318,223.7658,217.69,213.5734,220.4629,219.9498,293.8138,275.7207
2021-01-29 10:10:00,313.3227,229.2374,222.7771,222.5381,216.5356,213.3962,219.0773,218.6907,293.513,275.2195
2021-01-29 10:12:00,313.2927,228.3248,221.635,221.3298,215.6723,210.1809,217.7413,217.3541,293.3199,274.8015
2021-01-29 10:14:00,313.2306,227.0844,220.4126,220.169,214.1546,208.1414,216.4927,216.055,293.0945,274.4006
2021-01-29 10:16:00,313.2482,225.7663,219.1502,218.8812,212.8135,212.6373,215.047,214.6735,292.8186,273.8564
2021-01-29 10:18:00,313.2458,224.6072,217.7701,217.4373,211.4625,209.7016,213.4614,213.237,292.5638,273.3552
2021-01-29 10:20:00,313.1564,223.4433,216.2822,216.03,210.119,210.3182,211.8333,211.7006,292.2175,272.819
2021-01-29 10:22:00,313.1678,221.8811,214.9221,214.6131,208.7953,210.1984,210.4151,210.3015,292.0014,272.2556
2021-01-29 10:24:00,313.1171,221.1376,213.6597,213.3676,207.703,202.4698,208.9993,208.8924,291.644,271.7515
2021-01-29 10:26:00,313.1138,220.2397,212.5,212.2763,206.3048,202.4524,207.8159,207.823,291.5325,271.3385
2021-01-29 10:28:00,313.0816,219.1655,211.3327,211.0283,205.0508,202.2926,206.5698,206.5388,291.1643,270.8374
2021-01-29 10:30:00,313.1265,218.4639,209.4942,210.0914,204.0977,197.4597,205.7014,205.8418,290.9588,270.4624
2021-01-29 10:32:00,313.0991,217.7604,209.4942,209.2908,203.3838,198.6154,204.6598,204.8799,290.8056,270.1114
2021-01-29 10:34:00,313.1045,217.009,208.6476,208.356,202.5325,198.2011,203.8408,203.9629,290.6667,269.7706
2021-01-29 10:36:00,313.0757,216.2854,207.811,207.4635,201.6871,195.9593,202.8393,203.0435,290.4855,269.487
2021-01-29 10:38:00,313.1317,216.0364,207.0872,206.7923,200.8861,200.3928,202.006,202.3815,290.3211,269.1492
2021-01-29 10:40:00,313.0148,215.6362,207.2777,207.0509,200.254,195.1229,203.5811,202.0267,290.0987,268.9717
2021-01-29 10:42:00,313.0546,215.0741,206.7368,206.4442,199.8686,199.6763,202.8576,201.2446,290.0178,268.7703
2021-01-29 10:44:00,312.9034,214.6016,206.2082,205.8952,199.0946,194.1021,202.3134,200.6826,289.9716,268.5908
2021-01-29 10:46:00,312.7176,214.0469,205.5696,205.2587,198.5667,193.9423,201.6043,200.0328,289.8259,268.3493
2021-01-29 10:48:00,312.5584,213.6341,204.9861,204.6821,198.1418,195.1805,201.0744,199.5475,289.535,267.9693
2021-01-29 10:50:00,312.4677,213.1615,204.5026,204.1445,197.2657,198.4756,200.5101,198.9982,289.3021,267.5884
2021-01-29 10:52:00,312.4382,212.6691,203.9938,203.6098,196.8302,195.3426,199.883,198.4457,289.1252,267.4109
2021-01-29 10:54:00,312.375,212.1792,203.3831,203.0333,196.3999,191.3911,199.3457,197.7913,288.8985,267.0291
2021-01-29 10:56:00,312.3804,211.458,202.7943,202.4384,195.8201,194.9235,198.6612,197.0889,288.714,266.7552
2021-01-29 10:58:00,312.3523,211.1371,202.6585,202.5414,195.2323,196.8804,198.1219,196.4119,288.693,266.6897
2021-01-29 11:00:00,312.2098,210.5799,201.8347,201.4893,194.5462,194.7438,197.339,195.8496,288.5984,266.5264
2021-01-29 11:02:00,312.2086,210.1695,201.3335,200.9799,193.7804,195.0607,196.9328,195.4485,288.3219,266.1885
2021-01-29 11:04:00,312.1727,213.0347,200.9805,200.5893,193.032,189.2915,196.6449,195.0462,288.206,265.9048
2021-01-29 11:06:00,312.4536,216.3349,209.111,208.8185,193.5638,193.468,208.5503,209.7367,288.8848,265.8677
2021-01-29 11:08:00,312.5042,218.1505,212.1393,211.7368,197.0319,197.557,210.9571,211.2657,288.8848,267.3112
2021-01-29 11:10:00,312.5023,219.2426,213.2239,212.858,199.8513,197.557,211.5314,211.7579,289.596,268.5363
2021-01-29 11:12:00,312.4649,220.0563,213.8275,213.4297,201.2365,196.7382,211.9083,211.9953,289.986,269.2097
2021-01-29 11:14:00,312.4112,220.0359,214.3235,213.8624,201.7468,197.2598,212.1779,212.2576,290.1068,269.5574
2021-01-29 11:16:00,312.4223,220.2125,214.3486,214.0314,202.5852,202.6944,212.1555,212.2576,290.2893,269.7219
2021-01-29 11:18:00,312.5403,220.5956,214.4337,214.1408,202.8789,197.542,212.2803,212.3351,290.1709,269.6768
2021-01-29 11:20:00,312.5046,220.6101,214.6116,214.3447,203.8218,202.572,212.5075,212.46,290.2862,269.9224
2021-01-29 11:22:00,312.4798,220.6151,214.6642,214.29,203.69,204.4694,212.5225,212.46,290.4108,269.9183
2021-01-29 11:24:00,312.4276,220.5562,214.6792,214.2502,203.6774,202.1527,212.4201,212.48,290.3846,269.8983
2021-01-29 11:26:00,312.5237,220.5036,214.6792,214.26,203.4085,200.8921,212.3702,212.505,290.326,269.8983
2021-01-29 11:28:00,312.4026,220.4413,214.6642,214.2352,203.2842,202.8917,212.3976,212.5175,290.4214,269.9263
2021-01-29 11:30:00,312.3034,220.3291,214.6442,214.2601,203.2968,203.6704,212.4076,212.535,290.3061,269.8832
2021-01-29 11:32:00,312.3063,220.148,214.5741,214.1632,203.1425,197.4196,212.4026,212.54,290.2525,269.7028
2021-01-29 11:34:00,312.2599,220.185,214.4989,214.0862,202.8964,196.9629,212.3852,212.5175,290.1423,269.6176
2021-01-29 11:36:00,312.2529,220.1532,214.6017,214.2354,202.3168,202.7318,212.3153,212.535,290.0009,269.6226
2021-01-29 11:38:00,312.1599,220.1604,214.6242,214.2278,202.4458,198.8401,212.4051,212.54,290.09,269.6627
2021-01-29 11:40:00,312.1887,220.0512,214.539,214.1607,202.3519,200.0757,212.4051,212.5175,290.0121,269.5023
2021-01-29 11:42:00,312.1657,219.9714,214.5641,214.2228,202.1893,200.258,212.5749,212.5799,290.07,269.5594
2021-01-29 11:44:00,312.1926,219.8869,214.4814,214.1655,202.0182,200.7547,212.6273,212.5575,290.0551,269.6233
2021-01-29 11:46:00,312.0391,219.795,214.4639,214.2054,201.8065,201.0542,212.535,212.5999,289.9741,269.5312
2021-01-29 11:48:00,311.9829,219.6357,214.3738,214.091,201.3861,203.3111,212.6423,212.5375,289.8278,269.3275
2021-01-29 11:50:00,311.9183,219.4564,214.3387,214.0662,201.516,203.3535,212.6673,212.5375,289.7729,269.2022
2021-01-29 11:52:00,311.9331,219.3495,214.2987,213.9792,201.1298,203.5308,212.535,212.54,289.5905,268.9244
2021-01-29 11:54:00,311.8919,219.6206,214.3012,213.9145,200.8161,197.9415,212.5674,212.4975,289.5811,268.9265
2021-01-29 11:56:00,312.0694,219.4068,214.2611,213.9369,200.737,197.0204,212.6273,212.48,289.515,268.8734
2021-01-29 11:58:00,311.9715,219.2653,214.2611,213.8872,200.9012,199.3769,212.6497,212.54,289.6116,268.8953
2021-01-29 12:00:00,312.0227,219.1982,214.221,213.8425,201.1298,195.7447,212.6199,212.5375,289.6241,268.9693
2021-01-29 12:02:00,312.0043,219.2123,214.206,213.83,200.7538,200.7573,212.7322,212.5175,289.6291,268.8679
2021-01-29 12:04:00,312.0333,219.1032,214.1834,213.7604,200.796,197.3,212.6223,212.5375,289.5524,268.8361
2021-01-29 12:06:00,311.9698,219.2103,214.5217,213.8549,200.6322,196.8604,212.6673,212.5175,289.4154,268.7128
2021-01-29 12:08:00,311.9896,219.2649,214.4314,214.1309,200.0629,198.1611,212.6972,212.5575,289.4123,268.7107
2021-01-29 12:10:00,311.9036,219.3843,214.5317,214.2527,200.1192,197.7591,212.6373,212.5575,289.5674,268.849
2021-01-29 12:12:00,311.8397,219.2574,214.5468,214.2154,200.3336,200.3553,212.6498,212.545,289.5599,268.8381
2021-01-29 12:14:00,311.7708,219.2651,214.5392,214.1781,200.1497,195.8845,212.5923,212.56,289.4415,268.8078
2021-01-29 12:16:00,311.7225,218.7227,214.5417,214.1657,199.8732,198.9823,212.6173,212.51,289.3593,268.5013
2021-01-29 12:18:00,311.7111,218.7578,213.8979,213.2632,199.8535,200.6774,212.7871,212.555,289.307,268.5013
2021-01-29 12:20:00,311.6617,218.9047,213.9931,213.1339,199.8957,195.4451,212.7372,212.435,289.1644,268.2807
2021-01-29 12:22:00,311.7006,218.9313,214.414,213.5988,199.9707,195.6847,212.6648,212.6599,289.2491,268.453
2021-01-29 12:24:00,311.6391,218.8298,213.9956,213.3627,200.3653,202.2926,212.6598,212.49,289.2378,268.4949
2021-01-29 12:26:00,311.7108,218.8195,213.472,213.2334,200.1646,195.7223,212.5025,212.535,289.1183,268.3586
2021-01-29 12:28:00,311.8367,219.1005,213.9154,213.4074,200.0629,196.8407,212.5849,212.59,289.2029,268.4197
2021-01-29 12:30:00,311.8751,218.9364,214.1584,213.7206,200.0746,196.9203,212.6248,212.5475,289.1811,268.4849
2021-01-29 12:32:00,311.9744,218.8541,213.7801,213.303,200.2444,194.3491,212.5449,212.525,289.3082,268.542
2021-01-29 12:34:00,311.9172,219.5808,213.6148,213.0419,200.7995,198.261,212.5923,212.5675,289.2291,268.4618
2021-01-29 12:36:00,311.9744,219.4567,214.1784,213.6559,201.073,197.0803,212.7796,212.6799,289.2839,268.5651
2021-01-29 12:38:00,311.8897,219.469,214.0582,213.5839,201.5277,203.291,212.6748,212.6599,289.4054,268.6193
2021-01-29 12:40:00,311.9278,219.444,213.9981,213.5069,202.1805,195.0856,212.8545,212.6799,289.2839,268.545
2021-01-29 12:42:00,311.9152,219.7501,214.0381,213.492,202.0133,199.9359,212.6772,212.7174,289.3144,268.6724
2021-01-29 12:44:00,311.93,219.9191,214.4966,213.9866,202.4043,205.1658,212.8071,212.7974,289.3313,268.8057
2021-01-29 12:46:00,312.0295,220.3616,214.1985,213.5317,203.0038,198.7203,212.7871,212.8848,289.515,268.9402
2021-01-29 12:48:00,312.016,220.4787,215.1179,214.8071,202.5458,198.0612,212.9843,212.8798,289.6028,269.0807
2021-01-29 12:50:00,312.0121,220.5186,216.0798,214.4937,202.2449,201.4712,213.0692,213.0922,289.6595,269.2232
2021-01-29 12:52:00,311.9236,220.5381,215.0553,214.633,202.737,199.8786,213.0817,212.9947,289.7915,269.2662
2021-01-29 12:54:00,311.894,220.6899,214.9024,214.3546,203.3023,204.1523,213.0043,212.9398,289.6838,269.2683
2021-01-29 12:56:00,311.9325,220.8786,215.1279,214.7971,203.3317,204.3496,213.1516,213.0597,289.6502,269.1888
2021-01-29 12:58:00,311.9058,221.0358,215.2055,214.797,203.7075,205.0085,213.204,213.0197,289.5984,269.1236
2021-01-29 13:00:00,311.9012,221.2373,215.3358,214.817,204.1353,204.3695,213.2964,213.0747,289.6258,269.1837
2021-01-29 13:02:00,311.939,221.3369,215.3808,215.0407,204.4566,203.8727,213.3039,213.0922,289.6458,269.281
2021-01-29 13:04:00,311.9802,221.5385,215.4584,215.1376,204.8174,205.9072,213.3837,213.1571,289.738,269.3442
2021-01-29 13:06:00,311.9976,221.864,215.6388,215.2719,205.1106,206.1294,213.3788,213.1372,289.8395,269.4415
2021-01-29 13:08:00,311.95,222.0485,215.8067,215.411,205.6503,204.347,213.4586,213.2596,289.9142,269.7211
2021-01-29 13:10:00,311.9837,222.2962,215.9946,215.5603,206.0836,201.2316,213.5609,213.2746,289.9572,269.7272
2021-01-29 13:12:00,312.0103,222.7146,216.1599,215.6822,206.514,200.4753,213.7931,213.3171,289.9909,269.9248
2021-01-29 13:14:00,311.9349,222.7892,216.3026,215.8833,206.7852,202.3525,213.8056,213.3745,290.1578,270.2094
2021-01-29 13:16:00,311.8567,223.1719,216.4505,216.0775,207.3325,201.4539,213.8606,213.3996,290.1753,270.2264
2021-01-29 13:18:00,311.9341,223.2666,216.5933,216.1741,208.1387,204.8288,214.0004,213.417,290.1753,270.2235
2021-01-29 13:20:00,311.9018,223.5848,216.766,216.4032,208.3752,204.8288,213.943,213.517,290.1964,270.3668
2021-01-29 13:22:00,312.0224,223.9733,216.9113,216.4897,208.8776,202.315,214.2051,213.5395,290.2606,270.5092
2021-01-29 13:24:00,311.9363,224.3734,217.0142,216.6021,209.3826,207.6272,214.1851,213.452,291.0243,271.9289
2021-01-29 13:26:00,312.0072,224.5801,217.1622,216.7436,209.798,205.3705,214.3223,213.557,291.1638,272.2718
2021-01-29 13:28:00,312.0316,225.1789,217.4,216.9972,210.2658,209.6617,214.3823,213.6369,291.2803,272.4573
2021-01-29 13:30:00,311.9466,225.3164,217.8009,217.3825,211.3282,208.783,214.6418,213.6569,291.3943,272.731
2021-01-29 13:32:00,311.9631,225.5947,217.906,217.4473,211.2635,206.6836,214.6669,213.7394,291.4659,272.8333
2021-01-29 13:34:00,311.9324,225.804,218.0014,217.5268,211.9949,207.6871,214.5996,213.5545,291.4952,272.8554
2021-01-29 13:36:00,311.9311,225.8216,217.866,217.37,212.4403,207.4849,214.3799,212.9772,291.5108,272.9737
2021-01-29 13:38:00,311.9225,226.0599,217.8561,217.4719,212.8284,212.4975,214.38,213.0397,291.5351,273.0338
2021-01-29 13:40:00,311.8837,226.2167,217.9462,217.4622,212.7239,209.2847,214.572,213.1972,291.5656,273.094
2021-01-29 13:42:00,311.9916,226.547,218.1867,217.7975,213.5524,209.1624,214.7968,213.4795,291.6964,273.1922
2021-01-29 13:44:00,311.9473,226.8352,218.5074,218.0166,213.9505,207.3051,215.2211,213.7793,291.7562,273.2775
2021-01-29 13:46:00,312.0233,227.1389,218.7504,218.3295,214.1718,214.8765,215.4361,214.0617,291.7837,273.455
